FECHA,PROVINCIA_DESTINO,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2023/08,La Rioja,19242,151075,8.0
2023/08,Las Palmas,631482,5338556,8.0
2023/08,León,40912,322488,8.0
2023/08,Lleida,83610,516531,6.0
2023/08,Lugo,23825,213477,9.0
2023/08,Madrid,583072,3837767,7.0
2023/08,Melilla,44926,146201,3.0
2023/08,Murcia,143672,1292924,9.0
2023/08,Málaga,804174,6751436,8.0
2023/08,Navarra,143127,740583,5.0
2023/08,Ourense,93581,590627,6.0
2023/08,Palencia,31258,120527,4.0
2023/08,Pontevedra,165030,1160162,7.0
2023/08,Salamanca,110019,585110,5.0
2023/08,Santa Cruz de Tenerife,431304,3656039,8.0
2023/08,Segovia,18036,138161,8.0
2023/08,Sevilla,132248,854523,6.0
2023/08,Soria,13349,98070,7.0
2023/08,Tarragona,324812,2569644,8.0
2023/08,Teruel,13776,112794,8.0
2023/08,Toledo,41313,304411,7.0
2023/08,Valencia/València,302090,2406803,8.0
2023/08,Valladolid,45076,238243,5.0
2023/08,Zamora,51170,285275,6.0
2023/08,Zaragoza,60908,458583,8.0
2023/08,Álava/Araba,59648,283644,5.0
2023/08,Ávila,16462,134421,8.0
2023/09,A Coruña,82666,633882,8.0
2023/09,Albacete,17087,132980,8.0
2023/09,Alicante/Alacant,619497,4974487,8.0
2023/09,Almería,89036,710717,8.0
2023/09,Asturias,58034,456191,8.0
2023/09,Badajoz,68980,434947,6.0
2023/09,Barcelona,1118499,5961398,5.0
2023/09,Bizkaia,80389,484821,6.0
2023/09,Burgos,50568,269965,5.0
2023/09,Cantabria,53254,384611,7.0
2023/09,Castellón/Castelló,65140,524576,8.0
2023/09,Ceuta,17494,65934,4.0
2023/09,Ciudad Real,19865,143469,7.0
2023/09,Cuenca,14212,102735,7.0
2023/09,Cáceres,33016,206334,6.0
2023/09,Cádiz,186178,1261927,7.0
2023/09,Córdoba,26036,187238,7.0
2023/09,Gerona/Girona,583140,3458891,6.0
2023/09,Granada,95448,673417,7.0
2023/09,Guadalajara,21119,146795,7.0
2023/09,Guipúzcoa/Gipuzkoa,179927,988659,5.0
2023/09,Huelva,76652,489469,6.0
2023/09,Huesca,50424,272319,5.0
2023/09,Islas Baleares/Illes Balears,1974683,12486206,6.0
2023/09,Jaén,17134,129638,8.0
2023/09,La Rioja,18114,127970,7.0
2023/09,Las Palmas,593594,4800863,8.0
2023/09,León,24665,213766,9.0
2023/09,Lleida,76366,440305,6.0
2023/09,Lugo,18917,155705,8.0
2023/09,Madrid,683907,3806872,6.0
2023/09,Melilla,21885,80367,4.0
2023/09,Murcia,109207,895125,8.0
2023/09,Málaga,661965,4800131,7.0
2023/09,Navarra,111574,558736,5.0
2023/09,Ourense,54334,335995,6.0
2023/09,Palencia,15100,87635,6.0
2023/09,Pontevedra,108272,725561,7.0
2023/09,Salamanca,55908,327274,6.0
2023/09,Santa Cruz de Tenerife,403149,3197143,8.0
2023/09,Segovia,15173,107281,7.0
2023/09,Sevilla,140882,853516,6.0
2023/09,Soria,11064,74675,7.0
2023/09,Tarragona,226400,1655166,7.0
2023/09,Teruel,10863,83176,8.0
2023/09,Toledo,38115,257081,7.0
2023/09,Valencia/València,257181,1768700,7.0
2023/09,Valladolid,30379,188287,6.0
2023/09,Zamora,27792,170957,6.0
2023/09,Zaragoza,53678,366939,7.0
2023/09,Álava/Araba,37240,202942,5.0
2023/09,Ávila,11178,86398,8.0
2023/10,A Coruña,78590,578977,7.0
2023/10,Albacete,16984,123777,7.0
2023/10,Alicante/Alacant,597763,4834879,8.0
2023/10,Almería,88232,746183,8.0
2023/10,Asturias,48825,356180,7.0
2023/10,Badajoz,70175,449026,6.0
2023/10,Barcelona,1133029,5888429,5.0
2023/10,Bizkaia,76780,433243,6.0
2023/10,Burgos,47766,274208,6.0
2023/10,Cantabria,45338,299808,7.0
2023/10,Castellón/Castelló,60536,487546,8.0
2023/10,Ceuta,15446,69665,5.0
2023/10,Ciudad Real,20307,143023,7.0
2023/10,Cuenca,14173,97390,7.0
2023/10,Cáceres,34255,204568,6.0
2023/10,Cádiz,192565,1336009,7.0
2023/10,Córdoba,30896,223681,7.0
2023/10,Gerona/Girona,464155,2547343,5.0
2023/10,Granada,101355,740865,7.0
2023/10,Guadalajara,21846,138847,6.0
2023/10,Guipúzcoa/Gipuzkoa,165561,962362,6.0
2023/10,Huelva,66068,418839,6.0
2023/10,Huesca,38778,199140,5.0
2023/10,Islas Baleares/Illes Balears,1417327,8913811,6.0
2023/10,Jaén,18669,137025,7.0
2023/10,La Rioja,17264,122376,7.0
2023/10,Las Palmas,724189,5555776,8.0
2023/10,León,22926,194712,8.0
2023/10,Lleida,71199,397542,6.0
2023/10,Lugo,17675,141275,8.0
2023/10,Madrid,757454,4249639,6.0
2023/10,Melilla,15450,68461,4.0
2023/10,Murcia,110998,915553,8.0
2023/10,Málaga,633083,4609406,7.0
2023/10,Navarra,102413,539577,5.0
2023/10,Ourense,47446,270583,6.0
2023/10,Palencia,13654,83574,6.0
2023/10,Pontevedra,88900,570015,6.0
2023/10,Salamanca,55797,346224,6.0
2023/10,Santa Cruz de Tenerife,492786,3764668,8.0
2023/10,Segovia,15305,109043,7.0
2023/10,Sevilla,170437,1000097,6.0
2023/10,Soria,12272,73651,6.0
2023/10,Tarragona,187256,1300728,7.0
2023/10,Teruel,11846,81597,7.0
2023/10,Toledo,38070,254039,7.0
2023/10,Valencia/València,260748,1758858,7.0
2023/10,Valladolid,32263,197498,6.0
2023/10,Zamora,25707,162795,6.0
2023/10,Zaragoza,60007,407590,7.0
2023/10,Álava/Araba,38410,235262,6.0
2023/10,Ávila,10622,72245,7.0
2023/11,A Coruña,39297,293975,7.0
2023/11,Albacete,12833,93364,7.0
2023/11,Alicante/Alacant,366547,3040954,8.0
2023/11,Almería,56123,453863,8.0
2023/11,Asturias,29243,203584,7.0
2023/11,Badajoz,54735,342127,6.0
2023/11,Barcelona,810852,4192637,5.0
2023/11,Bizkaia,47390,276486,6.0
2023/11,Burgos,32135,188023,6.0
2023/11,Cantabria,23731,157047,7.0
2023/11,Castellón/Castelló,42320,337265,8.0
2023/11,Ceuta,13365,58646,4.0
2023/11,Ciudad Real,15322,108509,7.0
2023/11,Cuenca,10632,70865,7.0
2023/11,Cáceres,25663,150080,6.0
2023/11,Cádiz,130533,864245,7.0
2023/11,Córdoba,22531,161142,7.0
2023/11,Gerona/Girona,255392,1353294,5.0
2023/11,Granada,71094,521184,7.0
2023/11,Guadalajara,16606,105455,6.0
2023/11,Guipúzcoa/Gipuzkoa,106850,615988,6.0
2023/11,Huelva,40509,260891,6.0
2023/11,Huesca,21310,116799,5.0
2023/11,Islas Baleares/Illes Balears,271513,1836712,7.0
2023/11,Jaén,14734,108899,7.0
2023/11,La Rioja,11634,75826,7.0
2023/11,Las Palmas,721765,5438820,8.0
2023/11,León,14209,114013,8.0
2023/11,Lleida,51502,290104,6.0
2023/11,Lugo,9601,78313,8.0
2023/11,Madrid,610855,3405314,6.0
2023/11,Melilla,11905,53728,5.0
2023/11,Murcia,72671,603279,8.0
2023/11,Málaga,380772,2856724,8.0
2023/11,Navarra,68472,361109,5.0
2023/11,Ourense,34565,201497,6.0
2023/11,Palencia,9251,55925,6.0
2023/11,Pontevedra,54171,350424,6.0
2023/11,Salamanca,37140,247615,7.0
2023/11,Santa Cruz de Tenerife,514420,3840035,7.0
2023/11,Segovia,10426,68574,7.0
2023/11,Sevilla,123491,727470,6.0
2023/11,Soria,9137,56185,6.0
2023/11,Tarragona,78160,524569,7.0
2023/11,Teruel,8079,56736,7.0
2023/11,Toledo,26538,181859,7.0
2023/11,Valencia/València,196416,1351362,7.0
2023/11,Valladolid,21452,138316,6.0
2023/11,Zamora,18274,113714,6.0
2023/11,Zaragoza,45111,299292,7.0
2023/11,Álava/Araba,29118,174200,6.0
2023/11,Ávila,6647,47851,7.0
2023/12,A Coruña,39869,307537,8.0
2023/12,Albacete,15073,115823,8.0
2023/12,Alicante/Alacant,289544,2450027,8.0
2023/12,Almería,52358,439856,8.0
2023/12,Asturias,31823,231973,7.0
2023/12,Badajoz,73338,488799,7.0
2023/12,Barcelona,741613,4263061,6.0
2023/12,Bizkaia,46399,289953,6.0
2023/12,Burgos,44641,234581,5.0
2023/12,Cantabria,28386,199708,7.0
2023/12,Castellón/Castelló,40704,321052,8.0
2023/12,Ceuta,15755,66899,4.0
2023/12,Ciudad Real,18348,137289,7.0
2023/12,Cuenca,12168,85268,7.0
2023/12,Cáceres,29036,186268,6.0
2023/12,Cádiz,126337,835589,7.0
2023/12,Córdoba,22537,181457,8.0
2023/12,Gerona/Girona,253350,1335443,5.0
2023/12,Granada,66692,477685,7.0
2023/12,Guadalajara,18865,124576,7.0
2023/12,Guipúzcoa/Gipuzkoa,128589,805787,6.0
2023/12,Huelva,42467,265077,6.0
2023/12,Huesca,23098,128812,6.0
2023/12,Islas Baleares/Illes Balears,170948,1120822,7.0
2023/12,Jaén,16229,132093,8.0
2023/12,La Rioja,12580,87044,7.0
2023/12,Las Palmas,782238,6146573,8.0
2023/12,León,17796,133876,8.0
2023/12,Lleida,63734,352495,6.0
2023/12,Lugo,10847,85579,8.0
2023/12,Madrid,608805,3682622,6.0
2023/12,Melilla,15047,69459,5.0
2023/12,Murcia,75683,623252,8.0
2023/12,Málaga,309368,2350889,8.0
2023/12,Navarra,78286,419518,5.0
2023/12,Ourense,44513,257862,6.0
2023/12,Palencia,12186,65964,5.0
2023/12,Pontevedra,127111,547626,4.0
2023/12,Salamanca,45458,351269,8.0
2023/12,Santa Cruz de Tenerife,577267,4592198,8.0
2023/12,Segovia,11790,88048,7.0
2023/12,Sevilla,114629,695373,6.0
2023/12,Soria,10307,68858,7.0
2023/12,Tarragona,64330,450751,7.0
2023/12,Teruel,8917,68451,8.0
2023/12,Toledo,31472,221822,7.0
2023/12,Valencia/València,193108,1414980,7.0
2023/12,Valladolid,26069,181798,7.0
2023/12,Zamora,24071,158617,7.0
2023/12,Zaragoza,50509,354302,7.0
2023/12,Álava/Araba,37683,245056,7.0
2023/12,Ávila,7785,55553,7.0
2024/01,A Coruña,34613,275520,8.0
2024/01,Albacete,11619,91823,8.0
2024/01,Alicante/Alacant,347552,2980154,9.0
2024/01,Almería,48145,412904,9.0
2024/01,Asturias,28315,227219,8.0
2024/01,Badajoz,41813,270690,6.0
2024/01,Barcelona,740997,4084835,6.0
2024/01,Bizkaia,46228,303992,7.0
2024/01,Burgos,33780,177233,5.0
2024/01,Cantabria,22805,172415,8.0
2024/01,Castellón/Castelló,41241,349134,8.0
2024/01,Ceuta,16944,70433,4.0
2024/01,Ciudad Real,14485,107912,7.0
2024/01,Cuenca,8646,62498,7.0
2024/01,Cáceres,19668,119723,6.0
2024/01,Cádiz,111991,735095,7.0
2024/01,Córdoba,19172,151633,8.0
2024/01,Gerona/Girona,232031,1218401,5.0
2024/01,Granada,63267,476955,8.0
2024/01,Guadalajara,13868,92034,7.0
2024/01,Guipúzcoa/Gipuzkoa,99414,538871,5.0
2024/01,Huelva,31972,208304,7.0
2024/01,Huesca,19943,110116,6.0
2024/01,Islas Baleares/Illes Balears,167064,1188094,7.0
2024/01,Jaén,12257,105284,9.0
2024/01,La Rioja,10289,76365,7.0
2024/01,Las Palmas,770471,6183136,8.0
2024/01,León,14849,121317,8.0
2024/01,Lleida,51743,288244,6.0
2024/01,Lugo,8174,66974,8.0
2024/01,Madrid,607038,3733433,6.0
2024/01,Melilla,17551,73630,4.0
2024/01,Murcia,68641,591563,9.0
2024/01,Málaga,348577,2704316,8.0
2024/01,Navarra,57777,298607,5.0
2024/01,Ourense,28459,164079,6.0
2024/01,Palencia,10308,57309,6.0
2024/01,Pontevedra,59436,398564,7.0
2024/01,Salamanca,34653,204748,6.0
2024/01,Santa Cruz de Tenerife,555062,4581022,8.0
2024/01,Segovia,8686,59280,7.0
2024/01,Sevilla,122596,762058,6.0
2024/01,Soria,6970,41911,6.0
2024/01,Tarragona,63529,455521,7.0
2024/01,Teruel,6340,47267,7.0
2024/01,Toledo,24125,183835,8.0
2024/01,Valencia/València,200803,1498547,7.0
2024/01,Valladolid,23227,155604,7.0
2024/01,Zamora,17256,99148,6.0
2024/01,Zaragoza,42490,299915,7.0
2024/01,Álava/Araba,32282,194116,6.0
2024/01,Ávila,5906,44958,8.0
2024/02,A Coruña,34119,238697,7.0
2024/02,Albacete,13072,95958,7.0
2024/02,Alicante/Alacant,347033,2703792,8.0
2024/02,Almería,56788,461624,8.0
2024/02,Asturias,26402,178913,7.0
2024/02,Badajoz,54490,346215,6.0
2024/02,Barcelona,793275,4000877,5.0
2024/02,Bizkaia,42906,238389,6.0
2024/02,Burgos,29775,163959,6.0
2024/02,Cantabria,22841,145274,6.0
2024/02,Castellón/Castelló,40590,316500,8.0
2024/02,Ceuta,12612,52993,4.0
2024/02,Ciudad Real,16078,108980,7.0
2024/02,Cuenca,9623,64944,7.0
2024/02,Cáceres,23457,139762,6.0
2024/02,Cádiz,127255,831597,7.0
2024/02,Córdoba,23464,165603,7.0
2024/02,Gerona/Girona,262727,1309244,5.0
2024/02,Granada,77567,516061,7.0
2024/02,Guadalajara,15931,98721,6.0
2024/02,Guipúzcoa/Gipuzkoa,103631,581424,6.0
2024/02,Huelva,46130,288833,6.0
2024/02,Huesca,25956,130208,5.0
2024/02,Islas Baleares/Illes Balears,220316,1364882,6.0
2024/02,Jaén,15615,112859,7.0
2024/02,La Rioja,10059,63820,6.0
2024/02,Las Palmas,765085,5840079,8.0
2024/02,León,13683,93726,7.0
2024/02,Lleida,73369,366308,5.0
2024/02,Lugo,9822,71409,7.0
2024/02,Madrid,566419,3118360,6.0
2024/02,Melilla,12085,54927,5.0
2024/02,Murcia,70272,565262,8.0
2024/02,Málaga,361523,2633549,7.0
2024/02,Navarra,64425,321660,5.0
2024/02,Ourense,33751,181354,5.0
2024/02,Palencia,8373,49373,6.0
2024/02,Pontevedra,50056,329506,7.0
2024/02,Salamanca,36778,228763,6.0
2024/02,Santa Cruz de Tenerife,543571,4261439,8.0
2024/02,Segovia,9620,61455,6.0
2024/02,Sevilla,133865,756981,6.0
2024/02,Soria,8270,48927,6.0
2024/02,Tarragona,65126,426264,7.0
2024/02,Teruel,7090,48857,7.0
2024/02,Toledo,25674,175653,7.0
2024/02,Valencia/València,191270,1291268,7.0
2024/02,Valladolid,20421,129793,6.0
2024/02,Zamora,16969,106344,6.0
2024/02,Zaragoza,46275,291325,6.0
2024/02,Álava/Araba,29165,193215,7.0
2024/02,Ávila,6974,45085,6.0
2024/03,A Coruña,44347,320695,7.0
2024/03,Albacete,15474,110068,7.0
2024/03,Alicante/Alacant,446645,3568266,8.0
2024/03,Almería,67159,575782,9.0
2024/03,Asturias,33638,234871,7.0
2024/03,Badajoz,65794,435428,7.0
2024/03,Barcelona,954681,4980573,5.0
2024/03,Bizkaia,60393,348669,6.0
2024/03,Burgos,39231,213261,5.0
2024/03,Cantabria,30584,192500,6.0
2024/03,Castellón/Castelló,50192,405167,8.0
2024/03,Ceuta,16920,75155,4.0
2024/03,Ciudad Real,20390,148158,7.0
2024/03,Cuenca,12296,80620,7.0
2024/03,Cáceres,28921,176885,6.0
2024/03,Cádiz,152386,1032515,7.0
2024/03,Córdoba,27984,200259,7.0
2024/03,Gerona/Girona,298435,1548649,5.0
2024/03,Granada,94108,646381,7.0
2024/03,Guadalajara,18783,119769,6.0
2024/03,Guipúzcoa/Gipuzkoa,134203,762749,6.0
2024/03,Huelva,58567,386367,7.0
2024/03,Huesca,28945,149274,5.0
2024/03,Islas Baleares/Illes Balears,419953,2797306,7.0
2024/03,Jaén,17189,126774,7.0
2024/03,La Rioja,13039,83302,6.0
2024/03,Las Palmas,870176,6796412,8.0
2024/03,León,17299,124542,7.0
2024/03,Lleida,71817,382733,5.0
2024/03,Lugo,12009,91477,8.0
2024/03,Madrid,704113,4026462,6.0
2024/03,Melilla,15997,75056,5.0
2024/03,Murcia,88768,784814,9.0
2024/03,Málaga,464589,3491203,8.0
2024/03,Navarra,80808,413753,5.0
2024/03,Ourense,38794,209155,5.0
2024/03,Palencia,10649,60989,6.0
2024/03,Pontevedra,62490,417335,7.0
2024/03,Salamanca,44463,299779,7.0
2024/03,Santa Cruz de Tenerife,612326,4849752,8.0
2024/03,Segovia,12262,86077,7.0
2024/03,Sevilla,160720,966466,6.0
2024/03,Soria,9748,62573,6.0
2024/03,Tarragona,80636,545157,7.0
2024/03,Teruel,9787,70110,7.0
2024/03,Toledo,33084,229042,7.0
2024/03,Valencia/València,251546,1736968,7.0
2024/03,Valladolid,26109,171316,7.0
2024/03,Zamora,22464,139451,6.0
2024/03,Zaragoza,57355,399401,7.0
2024/03,Álava/Araba,36030,255772,7.0
2024/03,Ávila,7812,53989,7.0
2024/04,A Coruña,63218,418140,7.0
2024/04,Albacete,16761,116154,7.0
2024/04,Alicante/Alacant,557805,4220798,8.0
2024/04,Almería,70457,576324,8.0
2024/04,Asturias,43165,292155,7.0
2024/04,Badajoz,70047,440992,6.0
2024/04,Barcelona,1111773,5574203,5.0
2024/04,Bizkaia,72541,404300,6.0
2024/04,Burgos,44744,233914,5.0
2024/04,Cantabria,39990,249656,6.0
2024/04,Castellón/Castelló,54882,432602,8.0
2024/04,Ceuta,20998,85071,4.0
2024/04,Ciudad Real,22165,149881,7.0
2024/04,Cuenca,14006,93077,7.0
2024/04,Cáceres,33811,204737,6.0
2024/04,Cádiz,188629,1166446,6.0
2024/04,Córdoba,33160,229295,7.0
2024/04,Gerona/Girona,447495,2209424,5.0
2024/04,Granada,104961,716507,7.0
2024/04,Guadalajara,21047,122882,6.0
2024/04,Guipúzcoa/Gipuzkoa,162646,852014,5.0
2024/04,Huelva,72099,453358,6.0
2024/04,Huesca,32250,170525,5.0
2024/04,Islas Baleares/Illes Balears,1087083,6187531,6.0
2024/04,Jaén,18939,132852,7.0
2024/04,La Rioja,16138,100084,6.0
2024/04,Las Palmas,695411,5237521,8.0
2024/04,León,20919,154136,7.0
2024/04,Lleida,65333,360486,6.0
2024/04,Lugo,14453,104740,7.0
2024/04,Madrid,728870,3954670,5.0
2024/04,Melilla,15192,68894,5.0
2024/04,Murcia,105950,824432,8.0
2024/04,Málaga,615920,4323918,7.0
2024/04,Navarra,94871,481524,5.0
2024/04,Ourense,42718,235923,6.0
2024/04,Palencia,13421,75889,6.0
2024/04,Pontevedra,79012,480903,6.0
2024/04,Salamanca,52624,319240,6.0
2024/04,Santa Cruz de Tenerife,498986,3719935,7.0
2024/04,Segovia,12715,81373,6.0
2024/04,Sevilla,180297,1042106,6.0
2024/04,Soria,10331,62919,6.0
2024/04,Tarragona,162668,997727,6.0
2024/04,Teruel,10603,77754,7.0
2024/04,Toledo,35186,229108,7.0
2024/04,Valencia/València,272903,1799807,7.0
2024/04,Valladolid,28720,178899,6.0
2024/04,Zamora,25524,151701,6.0
2024/04,Zaragoza,59050,404550,7.0
2024/04,Álava/Araba,40299,279752,7.0
2024/04,Ávila,9923,66066,7.0
2024/05,A Coruña,85346,586594,7.0
2024/05,Albacete,19459,129537,7.0
2024/05,Alicante/Alacant,633130,4418950,7.0
2024/05,Almería,76677,597764,8.0
2024/05,Asturias,48075,334853,7.0
2024/05,Badajoz,69250,448021,6.0
2024/05,Barcelona,1261570,6151577,5.0
2024/05,Bizkaia,79962,445913,6.0
2024/05,Burgos,46190,260861,6.0
2024/05,Cantabria,42001,256075,6.0
2024/05,Castellón/Castelló,60578,442269,7.0
2024/05,Ceuta,20543,85943,4.0
2024/05,Ciudad Real,20991,155062,7.0
2024/05,Cuenca,13421,90700,7.0
2024/05,Cáceres,35048,222348,6.0
2024/05,Cádiz,205832,1295287,6.0
2024/05,Córdoba,34544,250155,7.0
2024/05,Gerona/Girona,530646,2590385,5.0
2024/05,Granada,109463,744557,7.0
2024/05,Guadalajara,21504,140174,7.0
2024/05,Guipúzcoa/Gipuzkoa,178773,950788,5.0
2024/05,Huelva,68595,451649,7.0
2024/05,Huesca,47802,226101,5.0
2024/05,Islas Baleares/Illes Balears,1817552,9905161,5.0
2024/05,Jaén,18831,139680,7.0
2024/05,La Rioja,18345,119886,7.0
2024/05,Las Palmas,604803,4351229,7.0
2024/05,León,23504,184559,8.0
2024/05,Lleida,72233,386328,5.0
2024/05,Lugo,18873,140699,7.0
2024/05,Madrid,799199,4407283,6.0
2024/05,Melilla,16400,79422,5.0
2024/05,Murcia,108361,848277,8.0
2024/05,Málaga,681449,4459759,7.0
2024/05,Navarra,114624,549530,5.0
2024/05,Ourense,37970,217609,6.0
2024/05,Palencia,13617,82683,6.0
2024/05,Pontevedra,89482,575315,6.0
2024/05,Salamanca,55606,349128,6.0
2024/05,Santa Cruz de Tenerife,439446,3098817,7.0
2024/05,Segovia,13773,91437,7.0
2024/05,Sevilla,186527,1116386,6.0
2024/05,Soria,10615,63097,6.0
2024/05,Tarragona,212347,1295666,6.0
2024/05,Teruel,11521,81866,7.0
2024/05,Toledo,36837,251654,7.0
2024/05,Valencia/València,297332,1906417,6.0
2024/05,Valladolid,28178,179669,6.0
2024/05,Zamora,24976,153751,6.0
2024/05,Zaragoza,63254,420239,7.0
2024/05,Álava/Araba,36862,247526,7.0
2024/05,Ávila,10249,64866,6.0
2024/06,A Coruña,83354,625278,8.0
2024/06,Albacete,18656,141889,8.0
2024/06,Alicante/Alacant,627313,4917642,8.0
2024/06,Almería,79145,663825,8.0
2024/06,Asturias,55907,389265,7.0
2024/06,Badajoz,67296,445074,7.0
2024/06,Barcelona,1236505,6768870,5.0
2024/06,Bizkaia,76072,475451,6.0
2024/06,Burgos,43198,288071,7.0
2024/06,Cantabria,48338,326940,7.0
2024/06,Castellón/Castelló,56909,462677,8.0
2024/06,Ceuta,19848,94128,5.0
2024/06,Ciudad Real,19465,148535,8.0
2024/06,Cuenca,13186,93141,7.0
2024/06,Cáceres,31758,201314,6.0
2024/06,Cádiz,188731,1264671,7.0
2024/06,Córdoba,27944,209490,7.0
2024/06,Gerona/Girona,511193,2947495,6.0
2024/06,Granada,93635,690099,7.0
2024/06,Guadalajara,20216,138173,7.0
2024/06,Guipúzcoa/Gipuzkoa,168237,1025657,6.0
2024/06,Huelva,72053,460331,6.0
2024/06,Huesca,43846,241016,5.0
2024/06,Islas Baleares/Illes Balears,2072816,12465390,6.0
2024/06,Jaén,18383,132045,7.0
2024/06,La Rioja,16815,123919,7.0
2024/06,Las Palmas,599619,4603961,8.0
2024/06,León,24569,203995,8.0
2024/06,Lleida,73736,429155,6.0
2024/06,Lugo,18919,150978,8.0
2024/06,Madrid,791508,4777881,6.0
2024/06,Melilla,16392,80166,5.0
2024/06,Murcia,109752,940220,9.0
2024/06,Málaga,693456,4976553,7.0
2024/06,Navarra,98563,560327,6.0
2024/06,Ourense,37330,221870,6.0
2024/06,Palencia,12668,84958,7.0
2024/06,Pontevedra,105221,656569,6.0
2024/06,Salamanca,52810,352461,7.0
2024/06,Santa Cruz de Tenerife,437468,3272698,7.0
2024/06,Segovia,13536,93747,7.0
2024/06,Sevilla,159452,1008164,6.0
2024/06,Soria,10694,72964,7.0
2024/06,Tarragona,209314,1560567,7.0
2024/06,Teruel,9778,78026,8.0
2024/06,Toledo,36281,257965,7.0
2024/06,Valencia/València,279806,2005910,7.0
2024/06,Valladolid,27642,193759,7.0
2024/06,Zamora,25065,161710,6.0
2024/06,Zaragoza,60780,468379,8.0
2024/06,Álava/Araba,37236,303678,8.0
2024/06,Ávila,10224,69353,7.0
2024/07,A Coruña,84311,643505,8.0
2024/07,Albacete,20315,153237,8.0
2024/07,Alicante/Alacant,776702,6494979,8.0
2024/07,Almería,109215,765126,7.0
2024/07,Asturias,65429,486872,7.0
2024/07,Badajoz,72543,464417,6.0
2024/07,Barcelona,1304707,7468717,6.0
2024/07,Bizkaia,87234,550893,6.0
2024/07,Burgos,81225,340742,4.0
2024/07,Cantabria,60932,432260,7.0
2024/07,Castellón/Castelló,85879,620865,7.0
2024/07,Ceuta,24393,102511,4.0
2024/07,Ciudad Real,25728,179977,7.0
2024/07,Cuenca,18808,126220,7.0
2024/07,Cáceres,39723,223306,6.0
2024/07,Cádiz,214274,1403001,7.0
2024/07,Córdoba,27715,217314,8.0
2024/07,Gerona/Girona,796552,4991334,6.0
2024/07,Granada,103931,736522,7.0
2024/07,Guadalajara,25179,166202,7.0
2024/07,Guipúzcoa/Gipuzkoa,236615,1229646,5.0
2024/07,Huelva,76248,479802,6.0
2024/07,Huesca,64756,337663,5.0
2024/07,Islas Baleares/Illes Balears,2428342,15587112,6.0
2024/07,Jaén,23084,148575,6.0
2024/07,La Rioja,20178,140482,7.0
2024/07,Las Palmas,670671,5387126,8.0
2024/07,León,30152,230988,8.0
2024/07,Lleida,91459,520447,6.0
2024/07,Lugo,18792,141526,8.0
2024/07,Madrid,770655,4904921,6.0
2024/07,Melilla,23870,114630,5.0
2024/07,Murcia,136209,1119406,8.0
2024/07,Málaga,780801,5986590,8.0
2024/07,Navarra,134430,682885,5.0
2024/07,Ourense,44370,268343,6.0
2024/07,Palencia,23875,114430,5.0
2024/07,Pontevedra,112709,747628,7.0
2024/07,Salamanca,68998,393658,6.0
2024/07,Santa Cruz de Tenerife,479872,3800803,8.0
2024/07,Segovia,18691,119197,6.0
2024/07,Sevilla,137088,916330,7.0
2024/07,Soria,14125,91362,6.0
2024/07,Tarragona,308266,2238647,7.0
2024/07,Teruel,13609,97837,7.0
2024/07,Toledo,41275,283637,7.0
2024/07,Valencia/València,317929,2318374,7.0
2024/07,Valladolid,41739,234250,6.0
2024/07,Zamora,35980,201092,6.0
2024/07,Zaragoza,64105,480068,7.0
2024/07,Álava/Araba,59173,322170,5.0
2024/07,Ávila,14662,111872,8.0
2024/08,A Coruña,109657,939965,9.0
2024/08,Albacete,19185,158133,8.0
2024/08,Alicante/Alacant,860448,8073323,9.0
2024/08,Almería,132686,1030538,8.0
2024/08,Asturias,86352,763877,9.0
2024/08,Badajoz,78028,501060,6.0
2024/08,Barcelona,1326702,8112359,6.0
2024/08,Bizkaia,94273,641152,7.0
2024/08,Burgos,94068,406916,4.0
2024/08,Cantabria,81041,666738,8.0
2024/08,Castellón/Castelló,115749,1003298,9.0
2024/08,Ceuta,31895,121767,4.0
2024/08,Ciudad Real,22970,178057,8.0
2024/08,Cuenca,14042,111110,8.0
2024/08,Cáceres,43818,270816,6.0
2024/08,Cádiz,259037,1689332,7.0
2024/08,Córdoba,26422,223785,8.0
2024/08,Gerona/Girona,953959,6594080,7.0
2024/08,Granada,117644,859903,7.0
2024/08,Guadalajara,19846,159754,8.0
2024/08,Guipúzcoa/Gipuzkoa,288865,1397422,5.0
2024/08,Huelva,93309,626673,7.0
2024/08,Huesca,70472,412918,6.0
2024/08,Islas Baleares/Illes Balears,2299883,15784772,7.0
2024/08,Jaén,22985,166514,7.0
2024/08,La Rioja,17980,139885,8.0
2024/08,Las Palmas,673272,5631695,8.0
2024/08,León,40167,307260,8.0
2024/08,Lleida,86996,565405,6.0
2024/08,Lugo,22439,201958,9.0
2024/08,Madrid,631523,4027009,6.0
2024/08,Melilla,44142,135602,3.0
2024/08,Murcia,167273,1507100,9.0
2024/08,Málaga,872114,7124158,8.0
2024/08,Navarra,105538,595459,6.0
2024/08,Ourense,67480,419397,6.0
2024/08,Palencia,30270,131098,4.0
2024/08,Pontevedra,155196,1113059,7.0
2024/08,Salamanca,86783,478352,6.0
2024/08,Santa Cruz de Tenerife,473317,3973708,8.0
2024/08,Segovia,15044,113169,8.0
2024/08,Sevilla,141572,941079,7.0
2024/08,Soria,11324,85333,8.0
2024/08,Tarragona,384935,3166849,8.0
2024/08,Teruel,11262,91892,8.0
2024/08,Toledo,37119,293554,8.0
